Week,FIPS,County,State,Nothing,D0,D1,D2,D3,D4,ValidStart,ValidEnd
"2015-12-29","01001","Autauga County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01003","Baldwin County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01005","Barbour County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01007","Bibb County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01009","Blount County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01011","Bullock County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01013","Butler County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01015","Calhoun County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01017","Chambers County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01019","Cherokee County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01021","Chilton County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01023","Choctaw County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01025","Clarke County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01027","Clay County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01029","Cleburne County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01031","Coffee County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01033","Colbert County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01035","Conecuh County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01037","Coosa County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01039","Covington County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01041","Crenshaw County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01043","Cullman County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01045","Dale County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01047","Dallas County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01049","DeKalb County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01051","Elmore County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01053","Escambia County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01055","Etowah County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01057","Fayette County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01059","Franklin County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01061","Geneva County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01063","Greene County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01065","Hale County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01067","Henry County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01069","Houston County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01071","Jackson County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01073","Jefferson County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01075","Lamar County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01077","Lauderdale County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01079","Lawrence County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01081","Lee County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01083","Limestone County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01085","Lowndes County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01087","Macon County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01089","Madison County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01091","Marengo County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01093","Marion County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01095","Marshall County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01097","Mobile County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01099","Monroe County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01101","Montgomery County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01103","Morgan County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01105","Perry County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01107","Pickens County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01109","Pike County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01111","Randolph County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01113","Russell County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01115","Saint Clair County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01117","Shelby County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01119","Sumter County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01121","Talladega County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01123","Tallapoosa County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01125","Tuscaloosa County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01127","Walker County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01129","Washington County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01131","Wilcox County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","01133","Winston County","AL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02013","Aleutians East Borough","AK","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02016","Aleutians West Census Area","AK","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02020","Anchorage Municipality","AK","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02050","Bethel Census Area","AK","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02060","Bristol Bay Borough","AK","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02068","Denali Borough","AK","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02070","Dillingham Census Area","AK","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02090","Fairbanks North Star Borough","AK","95.65","4.35","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02100","Haines Borough","AK","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02110","Juneau City and Borough","AK","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02122","Kenai Peninsula Borough","AK","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02130","Ketchikan Gateway Borough","AK","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02150","Kodiak Island Borough","AK","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02164","Lake and Peninsula Borough","AK","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02170","Matanuska-Susitna Borough","AK","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02180","Nome Census Area","AK","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02185","North Slope Borough","AK","53.81","46.19","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02188","Northwest Arctic Borough","AK","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02201","Prince of Wales-Outer Ketchikan Census Area","AK","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02220","Sitka City and Borough","AK","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02232","Skagway-Hoonah-Angoon Census Area","AK","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02240","Southeast Fairbanks Census Area","AK","43.10","56.90","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02261","Valdez-Cordova Census Area","AK","93.22","6.78","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02270","Wade Hampton Census Area","AK","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02280","Wrangell-Petersburg Census Area","AK","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02282","Yakutat City and Borough","AK","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","02290","Yukon-Koyukuk Census Area","AK","99.98","0.02","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","04001","Apache County","AZ","0.00","100.00","15.07","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","04003","Cochise County","AZ","83.61","16.39","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","04005","Coconino County","AZ","0.00","100.00","1.93","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","04007","Gila County","AZ","0.00","100.00","92.63","28.23","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","04009","Graham County","AZ","0.15","99.85","29.27","0.54","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","04011","Greenlee County","AZ","1.02","98.98","11.23","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","04012","La Paz County","AZ","0.00","100.00","21.05","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","04013","Maricopa County","AZ","10.85","89.15","66.34","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","04015","Mohave County","AZ","0.00","100.00","77.94","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","04017","Navajo County","AZ","0.00","100.00","6.18","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","04019","Pima County","AZ","67.32","32.68","2.95","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","04021","Pinal County","AZ","0.00","100.00","72.81","1.42","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","04023","Santa Cruz County","AZ","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","04025","Yavapai County","AZ","0.00","100.00","34.16","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","04027","Yuma County","AZ","46.86","53.14","15.54","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05001","Arkansas County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05003","Ashley County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05005","Baxter County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05007","Benton County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05009","Boone County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05011","Bradley County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05013","Calhoun County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05015","Carroll County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05017","Chicot County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05019","Clark County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05021","Clay County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05023","Cleburne County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05025","Cleveland County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05027","Columbia County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05029","Conway County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05031","Craighead County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05033","Crawford County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05035","Crittenden County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05037","Cross County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05039","Dallas County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05041","Desha County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05043","Drew County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05045","Faulkner County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05047","Franklin County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05049","Fulton County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05051","Garland County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05053","Grant County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05055","Greene County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05057","Hempstead County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05059","Hot Spring County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05061","Howard County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05063","Independence County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05065","Izard County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05067","Jackson County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05069","Jefferson County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05071","Johnson County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05073","Lafayette County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05075","Lawrence County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05077","Lee County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05079","Lincoln County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05081","Little River County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05083","Logan County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05085","Lonoke County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05087","Madison County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05089","Marion County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05091","Miller County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05093","Mississippi County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05095","Monroe County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05097","Montgomery County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05099","Nevada County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05101","Newton County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05103","Ouachita County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05105","Perry County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05107","Phillips County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05109","Pike County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05111","Poinsett County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05113","Polk County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05115","Pope County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05117","Prairie County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05119","Pulaski County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05121","Randolph County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05123","Saint Francis County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05125","Saline County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05127","Scott County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05129","Searcy County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05131","Sebastian County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05133","Sevier County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05135","Sharp County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05137","Stone County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05139","Union County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05141","Van Buren County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05143","Washington County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05145","White County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05147","Woodruff County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","05149","Yell County","AR","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","06001","Alameda County","CA","0.00","100.00","100.00","100.00","100.00","18.96","2015-12-29","2016-01-04"
"2015-12-29","06003","Alpine County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-12-29","2016-01-04"
"2015-12-29","06005","Amador County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-12-29","2016-01-04"
"2015-12-29","06007","Butte County","CA","0.00","100.00","100.00","100.00","100.00","96.06","2015-12-29","2016-01-04"
"2015-12-29","06009","Calaveras County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-12-29","2016-01-04"
"2015-12-29","06011","Colusa County","CA","0.00","100.00","100.00","100.00","100.00","28.42","2015-12-29","2016-01-04"
"2015-12-29","06013","Contra Costa County","CA","0.00","100.00","100.00","100.00","99.83","10.12","2015-12-29","2016-01-04"
"2015-12-29","06015","Del Norte County","CA","0.00","100.00","99.70","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","06017","El Dorado County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-12-29","2016-01-04"
"2015-12-29","06019","Fresno County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-12-29","2016-01-04"
"2015-12-29","06021","Glenn County","CA","0.00","100.00","100.00","100.00","95.75","13.82","2015-12-29","2016-01-04"
"2015-12-29","06023","Humboldt County","CA","0.00","100.00","100.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","06025","Imperial County","CA","0.00","100.00","87.68","41.78","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","06027","Inyo County","CA","0.00","100.00","100.00","100.00","59.98","21.13","2015-12-29","2016-01-04"
"2015-12-29","06029","Kern County","CA","0.00","100.00","100.00","100.00","100.00","73.70","2015-12-29","2016-01-04"
"2015-12-29","06031","Kings County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-12-29","2016-01-04"
"2015-12-29","06033","Lake County","CA","0.00","100.00","100.00","100.00","53.19","0.00","2015-12-29","2016-01-04"
"2015-12-29","06035","Lassen County","CA","0.00","100.00","100.00","100.00","100.00","92.58","2015-12-29","2016-01-04"
"2015-12-29","06037","Los Angeles County","CA","0.00","100.00","100.00","100.00","100.00","87.92","2015-12-29","2016-01-04"
"2015-12-29","06039","Madera County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-12-29","2016-01-04"
"2015-12-29","06041","Marin County","CA","0.00","100.00","100.00","100.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","06043","Mariposa County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-12-29","2016-01-04"
"2015-12-29","06045","Mendocino County","CA","0.00","100.00","100.00","51.02","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","06047","Merced County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-12-29","2016-01-04"
"2015-12-29","06049","Modoc County","CA","0.00","100.00","100.00","100.00","100.00","12.73","2015-12-29","2016-01-04"
"2015-12-29","06051","Mono County","CA","0.00","100.00","100.00","100.00","100.00","68.76","2015-12-29","2016-01-04"
"2015-12-29","06053","Monterey County","CA","0.00","100.00","100.00","100.00","89.77","56.86","2015-12-29","2016-01-04"
"2015-12-29","06055","Napa County","CA","0.00","100.00","100.00","100.00","86.74","0.06","2015-12-29","2016-01-04"
"2015-12-29","06057","Nevada County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-12-29","2016-01-04"
"2015-12-29","06059","Orange County","CA","0.00","100.00","100.00","100.00","100.00","75.55","2015-12-29","2016-01-04"
"2015-12-29","06061","Placer County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-12-29","2016-01-04"
"2015-12-29","06063","Plumas County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-12-29","2016-01-04"
"2015-12-29","06065","Riverside County","CA","0.00","100.00","86.09","60.82","21.92","0.33","2015-12-29","2016-01-04"
"2015-12-29","06067","Sacramento County","CA","0.00","100.00","100.00","100.00","100.00","97.17","2015-12-29","2016-01-04"
"2015-12-29","06069","San Benito County","CA","0.00","100.00","100.00","100.00","100.00","86.71","2015-12-29","2016-01-04"
"2015-12-29","06071","San Bernardino County","CA","0.00","100.00","86.86","66.45","42.25","0.57","2015-12-29","2016-01-04"
"2015-12-29","06073","San Diego County","CA","0.00","100.00","100.00","100.00","66.61","0.00","2015-12-29","2016-01-04"
"2015-12-29","06075","San Francisco County","CA","0.00","100.00","100.00","100.00","0.99","0.00","2015-12-29","2016-01-04"
"2015-12-29","06077","San Joaquin County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-12-29","2016-01-04"
"2015-12-29","06079","San Luis Obispo County","CA","0.00","100.00","100.00","100.00","100.00","99.97","2015-12-29","2016-01-04"
"2015-12-29","06081","San Mateo County","CA","0.00","100.00","100.00","100.00","88.30","0.00","2015-12-29","2016-01-04"
"2015-12-29","06083","Santa Barbara County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-12-29","2016-01-04"
"2015-12-29","06085","Santa Clara County","CA","0.00","100.00","100.00","100.00","88.61","24.67","2015-12-29","2016-01-04"
"2015-12-29","06087","Santa Cruz County","CA","0.00","100.00","100.00","100.00","64.33","0.00","2015-12-29","2016-01-04"
"2015-12-29","06089","Shasta County","CA","0.00","100.00","100.00","100.00","65.14","18.09","2015-12-29","2016-01-04"
"2015-12-29","06091","Sierra County","CA","0.00","100.00","100.00","100.00","100.00","100.00","2015-12-29","2016-01-04"
"2015-12-29","06093","Siskiyou County","CA","0.00","100.00","100.00","89.25","23.25","0.04","2015-12-29","2016-01-04"
"2015-12-29","06095","Solano County","CA","0.00","100.00","100.00","100.00","100.00","9.82","2015-12-29","2016-01-04"
"2015-12-29","06097","Sonoma County","CA","0.00","100.00","100.00","100.00","8.65","0.00","2015-12-29","2016-01-04"
